Htno,Subcode,Subname,Internals,Grade,Credits
20B85A0272,R1932023,DATA STRUCTURES,22,B,3.0
20B85A0272,R1932024,DIGITAL CONTROL SYSTEMS,22,C,3.0
20B85A0272,R1932025,POWER ELECTRONICS LABORATORY,18,S,1.5
20B85A0272,R1932026,MICROPROCESSORS & MICROCONTROLLERS LABOR,16,S,1.5
20B85A0272,R1932027,EMPLOYABILITY SKILLS,0,COMPLE,0.0
20B85A0272,R193202D,INTERNET OF THINGS APPLICATIONS TO ELECT,21,B,3.0
20B85A0272,R193212E,C++ PROGRAMMING (EXCEPT CSE AND IT),23,B,3.0
20B85A0273,R1932021,ELECTRIC DRIVES,22,F,0.0
20B85A0273,R1932022,POWER SYSTEM ANALYSIS,22,D,3.0
20B85A0273,R1932023,DATA STRUCTURES,18,D,3.0
20B85A0273,R1932024,DIGITAL CONTROL SYSTEMS,21,C,3.0
20B85A0273,R1932025,POWER ELECTRONICS LABORATORY,18,S,1.5
20B85A0273,R1932026,MICROPROCESSORS & MICROCONTROLLERS LABOR,18,O,1.5
20B85A0273,R1932027,EMPLOYABILITY SKILLS,0,COMPLE,0.0
20B85A0273,R193202D,INTERNET OF THINGS APPLICATIONS TO ELECT,21,C,3.0
20B85A0273,R193212E,C++ PROGRAMMING (EXCEPT CSE AND IT),23,B,3.0
20B85A0274,R1932021,ELECTRIC DRIVES,24,B,3.0
20B85A0274,R1932022,POWER SYSTEM ANALYSIS,23,O,3.0
20B85A0274,R1932023,DATA STRUCTURES,23,D,3.0
20B85A0274,R1932024,DIGITAL CONTROL SYSTEMS,22,B,3.0
20B85A0274,R1932025,POWER ELECTRONICS LABORATORY,19,S,1.5
20B85A0274,R1932026,MICROPROCESSORS & MICROCONTROLLERS LABOR,17,S,1.5
20B85A0274,R1932027,EMPLOYABILITY SKILLS,0,COMPLE,0.0
20B85A0274,R193202D,INTERNET OF THINGS APPLICATIONS TO ELECT,22,C,3.0
20B85A0274,R193212E,C++ PROGRAMMING (EXCEPT CSE AND IT),23,B,3.0
20B85A0275,R1932021,ELECTRIC DRIVES,22,D,3.0
20B85A0275,R1932022,POWER SYSTEM ANALYSIS,22,A,3.0
20B85A0275,R1932023,DATA STRUCTURES,22,B,3.0
20B85A0275,R1932024,DIGITAL CONTROL SYSTEMS,20,B,3.0
20B85A0275,R1932025,POWER ELECTRONICS LABORATORY,19,O,1.5
20B85A0275,R1932026,MICROPROCESSORS & MICROCONTROLLERS LABOR,16,S,1.5
20B85A0275,R1932027,EMPLOYABILITY SKILLS,0,COMPLE,0.0
20B85A0275,R193202D,INTERNET OF THINGS APPLICATIONS TO ELECT,22,D,3.0
20B85A0275,R193212E,C++ PROGRAMMING (EXCEPT CSE AND IT),21,B,3.0
20B85A0276,R1932021,ELECTRIC DRIVES,22,C,3.0
20B85A0276,R1932022,POWER SYSTEM ANALYSIS,24,B,3.0
20B85A0276,R1932023,DATA STRUCTURES,18,B,3.0
20B85A0276,R1932024,DIGITAL CONTROL SYSTEMS,22,B,3.0
20B85A0276,R1932025,POWER ELECTRONICS LABORATORY,18,O,1.5
20B85A0276,R1932026,MICROPROCESSORS & MICROCONTROLLERS LABOR,18,O,1.5
20B85A0276,R1932027,EMPLOYABILITY SKILLS,0,COMPLE,0.0
20B85A0276,R193202D,INTERNET OF THINGS APPLICATIONS TO ELECT,19,C,3.0
20B85A0276,R193212E,C++ PROGRAMMING (EXCEPT CSE AND IT),23,B,3.0
20B85A0277,R1932021,ELECTRIC DRIVES,23,S,3.0
20B85A0277,R1932022,POWER SYSTEM ANALYSIS,22,B,3.0
20B85A0277,R1932023,DATA STRUCTURES,21,B,3.0
20B85A0277,R1932024,DIGITAL CONTROL SYSTEMS,20,O,3.0
20B85A0277,R1932025,POWER ELECTRONICS LABORATORY,18,S,1.5
20B85A0277,R1932026,MICROPROCESSORS & MICROCONTROLLERS LABOR,15,A,1.5
20B85A0277,R1932027,EMPLOYABILITY SKILLS,0,COMPLE,0.0
20B85A0277,R193202D,INTERNET OF THINGS APPLICATIONS TO ELECT,20,B,3.0
20B85A0277,R193212E,C++ PROGRAMMING (EXCEPT CSE AND IT),20,B,3.0
20B85A0278,R1932021,ELECTRIC DRIVES,23,S,3.0
20B85A0278,R1932022,POWER SYSTEM ANALYSIS,19,O,3.0
20B85A0278,R1932023,DATA STRUCTURES,23,C,3.0
20B85A0278,R1932024,DIGITAL CONTROL SYSTEMS,24,A,3.0
20B85A0278,R1932025,POWER ELECTRONICS LABORATORY,17,A,1.5
20B85A0278,R1932026,MICROPROCESSORS & MICROCONTROLLERS LABOR,17,S,1.5
20B85A0278,R1932027,EMPLOYABILITY SKILLS,0,COMPLE,0.0
20B85A0278,R193202D,INTERNET OF THINGS APPLICATIONS TO ELECT,22,B,3.0
20B85A0278,R193212E,C++ PROGRAMMING (EXCEPT CSE AND IT),24,B,3.0
20B85A0279,R1932021,ELECTRIC DRIVES,23,C,3.0
20B85A0279,R1932022,POWER SYSTEM ANALYSIS,18,A,3.0
20B85A0279,R1932023,DATA STRUCTURES,23,B,3.0
20B85A0279,R1932024,DIGITAL CONTROL SYSTEMS,22,S,3.0
20B85A0279,R1932025,POWER ELECTRONICS LABORATORY,17,S,1.5
20B85A0279,R1932026,MICROPROCESSORS & MICROCONTROLLERS LABOR,16,S,1.5
20B85A0279,R1932027,EMPLOYABILITY SKILLS,0,COMPLE,0.0
20B85A0279,R193202D,INTERNET OF THINGS APPLICATIONS TO ELECT,22,B,3.0
20B85A0279,R193212E,C++ PROGRAMMING (EXCEPT CSE AND IT),23,B,3.0
20B85A0280,R1932021,ELECTRIC DRIVES,22,S,3.0
20B85A0280,R1932022,POWER SYSTEM ANALYSIS,21,C,3.0
20B85A0280,R1932023,DATA STRUCTURES,22,B,3.0
20B85A0280,R1932024,DIGITAL CONTROL SYSTEMS,23,B,3.0
20B85A0280,R1932025,POWER ELECTRONICS LABORATORY,18,S,1.5
20B85A0280,R1932026,MICROPROCESSORS & MICROCONTROLLERS LABOR,17,O,1.5
20B85A0280,R1932027,EMPLOYABILITY SKILLS,0,COMPLE,0.0
20B85A0280,R193202D,INTERNET OF THINGS APPLICATIONS TO ELECT,22,C,3.0
20B85A0280,R193212E,C++ PROGRAMMING (EXCEPT CSE AND IT),21,B,3.0
20B85A0301,R1932031,OPERATIONS RESEARCH,17,D,3.0
20B85A0301,R1932032,HEAT TRANSFER,15,C,3.0
20B85A0301,R1932033,CAD/CAM,16,F,0.0
20B85A0301,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,15,S,1.0
20B85A0301,R1932035,HEAT TRANSFER LAB,15,S,1.5
20B85A0301,R1932036,CAD /CAM LAB,20,S,1.5
20B85A0301,R193203C,UNCONVENTIONAL MACHINING PROCESSES,19,F,0.0
20B85A0301,R193203H,AUTOMOBILE ENGINEERING,18,D,3.0
20B85A0302,R1932031,OPERATIONS RESEARCH,18,C,3.0
20B85A0302,R1932032,HEAT TRANSFER,19,B,3.0
20B85A0302,R1932033,CAD/CAM,18,D,3.0
20B85A0302,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,15,S,1.0
20B85A0302,R1932035,HEAT TRANSFER LAB,15,A,1.5
20B85A0302,R1932036,CAD /CAM LAB,20,O,1.5
20B85A0302,R193203C,UNCONVENTIONAL MACHINING PROCESSES,23,B,3.0
20B85A0302,R193203H,AUTOMOBILE ENGINEERING,22,O,3.0
20B85A0303,R1932031,OPERATIONS RESEARCH,17,C,3.0
20B85A0303,R1932032,HEAT TRANSFER,14,F,0.0
20B85A0303,R1932033,CAD/CAM,16,D,3.0
20B85A0303,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0303,R1932035,HEAT TRANSFER LAB,16,A,1.5
20B85A0303,R1932036,CAD /CAM LAB,19,S,1.5
20B85A0303,R193203C,UNCONVENTIONAL MACHINING PROCESSES,19,C,3.0
20B85A0303,R193203H,AUTOMOBILE ENGINEERING,18,C,3.0
20B85A0304,R1932031,OPERATIONS RESEARCH,18,C,3.0
20B85A0304,R1932032,HEAT TRANSFER,15,D,3.0
20B85A0304,R1932033,CAD/CAM,19,F,0.0
20B85A0304,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0304,R1932035,HEAT TRANSFER LAB,16,A,1.5
20B85A0304,R1932036,CAD /CAM LAB,19,S,1.5
20B85A0304,R193203C,UNCONVENTIONAL MACHINING PROCESSES,20,B,3.0
20B85A0304,R193203H,AUTOMOBILE ENGINEERING,22,A,3.0
20B85A0305,R1932031,OPERATIONS RESEARCH,21,A,3.0
20B85A0305,R1932032,HEAT TRANSFER,16,A,3.0
20B85A0305,R1932033,CAD/CAM,18,B,3.0
20B85A0305,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0305,R1932035,HEAT TRANSFER LAB,16,S,1.5
20B85A0305,R1932036,CAD /CAM LAB,20,S,1.5
20B85A0305,R193203C,UNCONVENTIONAL MACHINING PROCESSES,23,B,3.0
20B85A0305,R193203H,AUTOMOBILE ENGINEERING,19,C,3.0
20B85A0306,R1932031,OPERATIONS RESEARCH,19,C,3.0
20B85A0306,R1932032,HEAT TRANSFER,14,F,0.0
20B85A0306,R1932033,CAD/CAM,18,F,0.0
20B85A0306,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,15,S,1.0
20B85A0306,R1932035,HEAT TRANSFER LAB,15,B,1.5
20B85A0306,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0306,R193203C,UNCONVENTIONAL MACHINING PROCESSES,20,C,3.0
20B85A0306,R193203H,AUTOMOBILE ENGINEERING,18,C,3.0
20B85A0307,R1932031,OPERATIONS RESEARCH,21,B,3.0
20B85A0307,R1932032,HEAT TRANSFER,16,C,3.0
20B85A0307,R1932033,CAD/CAM,18,B,3.0
20B85A0307,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0307,R1932035,HEAT TRANSFER LAB,16,S,1.5
20B85A0307,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0307,R193203C,UNCONVENTIONAL MACHINING PROCESSES,21,B,3.0
20B85A0307,R193203H,AUTOMOBILE ENGINEERING,22,C,3.0
20B85A0308,R1932031,OPERATIONS RESEARCH,16,C,3.0
20B85A0308,R1932032,HEAT TRANSFER,15,F,0.0
20B85A0308,R1932033,CAD/CAM,18,D,3.0
20B85A0308,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0308,R1932035,HEAT TRANSFER LAB,16,A,1.5
20B85A0308,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0308,R193203C,UNCONVENTIONAL MACHINING PROCESSES,22,A,3.0
20B85A0308,R193203H,AUTOMOBILE ENGINEERING,19,C,3.0
20B85A0309,R1932031,OPERATIONS RESEARCH,20,B,3.0
20B85A0309,R1932032,HEAT TRANSFER,15,D,3.0
20B85A0309,R1932033,CAD/CAM,20,B,3.0
20B85A0309,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0309,R1932035,HEAT TRANSFER LAB,16,S,1.5
20B85A0309,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0309,R193203C,UNCONVENTIONAL MACHINING PROCESSES,24,C,3.0
20B85A0309,R193203H,AUTOMOBILE ENGINEERING,22,A,3.0
20B85A0310,R1932031,OPERATIONS RESEARCH,19,F,0.0
20B85A0310,R1932032,HEAT TRANSFER,13,D,3.0
20B85A0310,R1932033,CAD/CAM,19,F,0.0
20B85A0310,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0310,R1932035,HEAT TRANSFER LAB,16,A,1.5
20B85A0310,R1932036,CAD /CAM LAB,20,O,1.5
20B85A0310,R193203C,UNCONVENTIONAL MACHINING PROCESSES,20,D,3.0
20B85A0310,R193203H,AUTOMOBILE ENGINEERING,21,C,3.0
20B85A0311,R1932031,OPERATIONS RESEARCH,21,D,3.0
20B85A0311,R1932032,HEAT TRANSFER,17,C,3.0
20B85A0311,R1932033,CAD/CAM,18,B,3.0
20B85A0311,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0311,R1932035,HEAT TRANSFER LAB,16,S,1.5
20B85A0311,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0311,R193203C,UNCONVENTIONAL MACHINING PROCESSES,21,B,3.0
20B85A0311,R193203H,AUTOMOBILE ENGINEERING,19,B,3.0
20B85A0312,R1932031,OPERATIONS RESEARCH,18,A,3.0
20B85A0312,R1932032,HEAT TRANSFER,19,D,3.0
20B85A0312,R1932033,CAD/CAM,20,D,3.0
20B85A0312,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0312,R1932035,HEAT TRANSFER LAB,16,B,1.5
20B85A0312,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0312,R193203C,UNCONVENTIONAL MACHINING PROCESSES,20,B,3.0
20B85A0312,R193203H,AUTOMOBILE ENGINEERING,19,B,3.0
20B85A0313,R1932031,OPERATIONS RESEARCH,16,F,0.0
20B85A0313,R1932032,HEAT TRANSFER,15,F,0.0
20B85A0313,R1932033,CAD/CAM,18,F,0.0
20B85A0313,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,15,S,1.0
20B85A0313,R1932035,HEAT TRANSFER LAB,15,S,1.5
20B85A0313,R1932036,CAD /CAM LAB,20,O,1.5
20B85A0313,R193203C,UNCONVENTIONAL MACHINING PROCESSES,17,F,0.0
20B85A0313,R193203H,AUTOMOBILE ENGINEERING,22,C,3.0
20B85A0314,R1932031,OPERATIONS RESEARCH,18,B,3.0
20B85A0314,R1932032,HEAT TRANSFER,16,D,3.0
20B85A0314,R1932033,CAD/CAM,16,B,3.0
20B85A0314,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0314,R1932035,HEAT TRANSFER LAB,16,S,1.5
20B85A0314,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0314,R193203C,UNCONVENTIONAL MACHINING PROCESSES,23,B,3.0
20B85A0314,R193203H,AUTOMOBILE ENGINEERING,21,C,3.0
20B85A0315,R1932031,OPERATIONS RESEARCH,20,D,3.0
20B85A0315,R1932032,HEAT TRANSFER,17,C,3.0
20B85A0315,R1932033,CAD/CAM,18,C,3.0
20B85A0315,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0315,R1932035,HEAT TRANSFER LAB,16,S,1.5
20B85A0315,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0315,R193203C,UNCONVENTIONAL MACHINING PROCESSES,20,B,3.0
20B85A0315,R193203H,AUTOMOBILE ENGINEERING,22,A,3.0
20B85A0316,R1932031,OPERATIONS RESEARCH,16,B,3.0
20B85A0316,R1932032,HEAT TRANSFER,16,C,3.0
20B85A0316,R1932033,CAD/CAM,18,C,3.0
20B85A0316,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0316,R1932035,HEAT TRANSFER LAB,16,S,1.5
20B85A0316,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0316,R193203C,UNCONVENTIONAL MACHINING PROCESSES,21,B,3.0
20B85A0316,R193203H,AUTOMOBILE ENGINEERING,18,A,3.0
20B85A0317,R1932031,OPERATIONS RESEARCH,17,C,3.0
20B85A0317,R1932032,HEAT TRANSFER,18,C,3.0
20B85A0317,R1932033,CAD/CAM,18,D,3.0
20B85A0317,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,15,S,1.0
20B85A0317,R1932035,HEAT TRANSFER LAB,15,A,1.5
20B85A0317,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0317,R193203C,UNCONVENTIONAL MACHINING PROCESSES,20,C,3.0
20B85A0317,R193203H,AUTOMOBILE ENGINEERING,20,B,3.0
20B85A0318,R1932031,OPERATIONS RESEARCH,20,A,3.0
20B85A0318,R1932032,HEAT TRANSFER,14,D,3.0
20B85A0318,R1932033,CAD/CAM,17,C,3.0
20B85A0318,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,17,O,1.0
20B85A0318,R1932035,HEAT TRANSFER LAB,17,S,1.5
20B85A0318,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0318,R193203C,UNCONVENTIONAL MACHINING PROCESSES,17,C,3.0
20B85A0318,R193203H,AUTOMOBILE ENGINEERING,17,B,3.0
20B85A0319,R1932031,OPERATIONS RESEARCH,17,F,0.0
20B85A0319,R1932032,HEAT TRANSFER,17,C,3.0
20B85A0319,R1932033,CAD/CAM,19,C,3.0
20B85A0319,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,15,S,1.0
20B85A0319,R1932035,HEAT TRANSFER LAB,15,B,1.5
20B85A0319,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0319,R193203C,UNCONVENTIONAL MACHINING PROCESSES,24,B,3.0
20B85A0319,R193203H,AUTOMOBILE ENGINEERING,22,C,3.0
20B85A0320,R1932031,OPERATIONS RESEARCH,20,B,3.0
20B85A0320,R1932032,HEAT TRANSFER,18,D,3.0
20B85A0320,R1932033,CAD/CAM,22,B,3.0
20B85A0320,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0320,R1932035,HEAT TRANSFER LAB,16,S,1.5
20B85A0320,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0320,R193203C,UNCONVENTIONAL MACHINING PROCESSES,24,B,3.0
20B85A0320,R193203H,AUTOMOBILE ENGINEERING,24,S,3.0
20B85A0321,R1932031,OPERATIONS RESEARCH,19,C,3.0
20B85A0321,R1932032,HEAT TRANSFER,17,C,3.0
20B85A0321,R1932033,CAD/CAM,19,C,3.0
20B85A0321,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,15,S,1.0
20B85A0321,R1932035,HEAT TRANSFER LAB,15,A,1.5
20B85A0321,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0321,R193203C,UNCONVENTIONAL MACHINING PROCESSES,23,A,3.0
20B85A0321,R193203H,AUTOMOBILE ENGINEERING,20,B,3.0
20B85A0322,R1932031,OPERATIONS RESEARCH,20,B,3.0
20B85A0322,R1932032,HEAT TRANSFER,16,D,3.0
20B85A0322,R1932033,CAD/CAM,17,D,3.0
20B85A0322,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0322,R1932035,HEAT TRANSFER LAB,16,A,1.5
20B85A0322,R1932036,CAD /CAM LAB,20,O,1.5
20B85A0322,R193203C,UNCONVENTIONAL MACHINING PROCESSES,21,B,3.0
20B85A0322,R193203H,AUTOMOBILE ENGINEERING,22,B,3.0
20B85A0323,R1932031,OPERATIONS RESEARCH,15,F,0.0
20B85A0323,R1932032,HEAT TRANSFER,16,D,3.0
20B85A0323,R1932033,CAD/CAM,16,D,3.0
20B85A0323,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,15,S,1.0
20B85A0323,R1932035,HEAT TRANSFER LAB,15,A,1.5
20B85A0323,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0323,R193203C,UNCONVENTIONAL MACHINING PROCESSES,18,D,3.0
20B85A0323,R193203H,AUTOMOBILE ENGINEERING,20,B,3.0
20B85A0324,R1932031,OPERATIONS RESEARCH,17,F,0.0
20B85A0324,R1932032,HEAT TRANSFER,17,F,0.0
20B85A0324,R1932033,CAD/CAM,15,D,3.0
20B85A0324,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0324,R1932035,HEAT TRANSFER LAB,16,S,1.5
20B85A0324,R1932036,CAD /CAM LAB,19,S,1.5
20B85A0324,R193203C,UNCONVENTIONAL MACHINING PROCESSES,20,C,3.0
20B85A0324,R193203H,AUTOMOBILE ENGINEERING,21,B,3.0
20B85A0325,R1932031,OPERATIONS RESEARCH,18,D,3.0
20B85A0325,R1932032,HEAT TRANSFER,15,C,3.0
20B85A0325,R1932033,CAD/CAM,17,D,3.0
20B85A0325,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0325,R1932035,HEAT TRANSFER LAB,16,S,1.5
20B85A0325,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0325,R193203C,UNCONVENTIONAL MACHINING PROCESSES,18,B,3.0
20B85A0325,R193203H,AUTOMOBILE ENGINEERING,19,C,3.0
20B85A0326,R1932031,OPERATIONS RESEARCH,19,A,3.0
20B85A0326,R1932032,HEAT TRANSFER,14,D,3.0
20B85A0326,R1932033,CAD/CAM,17,C,3.0
20B85A0326,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0326,R1932035,HEAT TRANSFER LAB,16,S,1.5
20B85A0326,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0326,R193203C,UNCONVENTIONAL MACHINING PROCESSES,23,C,3.0
20B85A0326,R193203H,AUTOMOBILE ENGINEERING,22,A,3.0
20B85A0327,R1932031,OPERATIONS RESEARCH,20,C,3.0
20B85A0327,R1932032,HEAT TRANSFER,19,B,3.0
20B85A0327,R1932033,CAD/CAM,16,C,3.0
20B85A0327,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0327,R1932035,HEAT TRANSFER LAB,16,A,1.5
20B85A0327,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0327,R193203C,UNCONVENTIONAL MACHINING PROCESSES,21,C,3.0
20B85A0327,R193203H,AUTOMOBILE ENGINEERING,22,C,3.0
20B85A0328,R1932031,OPERATIONS RESEARCH,20,B,3.0
20B85A0328,R1932032,HEAT TRANSFER,18,F,0.0
20B85A0328,R1932033,CAD/CAM,17,D,3.0
20B85A0328,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,17,O,1.0
20B85A0328,R1932035,HEAT TRANSFER LAB,17,S,1.5
20B85A0328,R1932036,CAD /CAM LAB,20,O,1.5
20B85A0328,R193203C,UNCONVENTIONAL MACHINING PROCESSES,21,B,3.0
20B85A0328,R193203H,AUTOMOBILE ENGINEERING,21,C,3.0
20B85A0329,R1932031,OPERATIONS RESEARCH,18,D,3.0
20B85A0329,R1932032,HEAT TRANSFER,19,B,3.0
20B85A0329,R1932033,CAD/CAM,19,C,3.0
20B85A0329,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,17,O,1.0
20B85A0329,R1932035,HEAT TRANSFER LAB,17,S,1.5
20B85A0329,R1932036,CAD /CAM LAB,20,O,1.5
20B85A0329,R193203C,UNCONVENTIONAL MACHINING PROCESSES,23,B,3.0
20B85A0329,R193203H,AUTOMOBILE ENGINEERING,22,A,3.0
20B85A0330,R1932031,OPERATIONS RESEARCH,15,C,3.0
20B85A0330,R1932032,HEAT TRANSFER,12,D,3.0
20B85A0330,R1932033,CAD/CAM,17,D,3.0
20B85A0330,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0330,R1932035,HEAT TRANSFER LAB,16,B,1.5
20B85A0330,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0330,R193203C,UNCONVENTIONAL MACHINING PROCESSES,19,C,3.0
20B85A0330,R193203H,AUTOMOBILE ENGINEERING,21,A,3.0
20B85A0331,R1932031,OPERATIONS RESEARCH,19,C,3.0
20B85A0331,R1932032,HEAT TRANSFER,19,C,3.0
20B85A0331,R1932033,CAD/CAM,22,B,3.0
20B85A0331,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0331,R1932035,HEAT TRANSFER LAB,16,S,1.5
20B85A0331,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0331,R193203C,UNCONVENTIONAL MACHINING PROCESSES,22,B,3.0
20B85A0331,R193203H,AUTOMOBILE ENGINEERING,22,B,3.0
20B85A0332,R1932031,OPERATIONS RESEARCH,16,D,3.0
20B85A0332,R1932032,HEAT TRANSFER,15,D,3.0
20B85A0332,R1932033,CAD/CAM,18,F,0.0
20B85A0332,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,17,O,1.0
20B85A0332,R1932035,HEAT TRANSFER LAB,17,S,1.5
20B85A0332,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0332,R193203C,UNCONVENTIONAL MACHINING PROCESSES,20,B,3.0
20B85A0332,R193203H,AUTOMOBILE ENGINEERING,20,A,3.0
20B85A0333,R1932031,OPERATIONS RESEARCH,15,C,3.0
20B85A0333,R1932032,HEAT TRANSFER,15,B,3.0
20B85A0333,R1932033,CAD/CAM,17,D,3.0
20B85A0333,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,17,O,1.0
20B85A0333,R1932035,HEAT TRANSFER LAB,17,B,1.5
20B85A0333,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0333,R193203C,UNCONVENTIONAL MACHINING PROCESSES,21,B,3.0
20B85A0333,R193203H,AUTOMOBILE ENGINEERING,20,D,3.0
20B85A0334,R1932031,OPERATIONS RESEARCH,17,C,3.0
20B85A0334,R1932032,HEAT TRANSFER,16,C,3.0
20B85A0334,R1932033,CAD/CAM,16,C,3.0
20B85A0334,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,17,O,1.0
20B85A0334,R1932035,HEAT TRANSFER LAB,17,A,1.5
20B85A0334,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0334,R193203C,UNCONVENTIONAL MACHINING PROCESSES,20,C,3.0
20B85A0334,R193203H,AUTOMOBILE ENGINEERING,22,B,3.0
20B85A0335,R1932031,OPERATIONS RESEARCH,17,C,3.0
20B85A0335,R1932032,HEAT TRANSFER,12,C,3.0
20B85A0335,R1932033,CAD/CAM,17,B,3.0
20B85A0335,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0335,R1932035,HEAT TRANSFER LAB,16,B,1.5
20B85A0335,R1932036,CAD /CAM LAB,20,O,1.5
20B85A0335,R193203C,UNCONVENTIONAL MACHINING PROCESSES,20,C,3.0
20B85A0335,R193203H,AUTOMOBILE ENGINEERING,19,A,3.0
20B85A0336,R1932031,OPERATIONS RESEARCH,13,F,0.0
20B85A0336,R1932032,HEAT TRANSFER,16,F,0.0
20B85A0336,R1932033,CAD/CAM,18,F,0.0
20B85A0336,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0336,R1932035,HEAT TRANSFER LAB,16,B,1.5
20B85A0336,R1932036,CAD /CAM LAB,20,O,1.5
20B85A0336,R193203C,UNCONVENTIONAL MACHINING PROCESSES,23,B,3.0
20B85A0336,R193203H,AUTOMOBILE ENGINEERING,22,C,3.0
20B85A0337,R1932031,OPERATIONS RESEARCH,18,B,3.0
20B85A0337,R1932032,HEAT TRANSFER,17,A,3.0
20B85A0337,R1932033,CAD/CAM,18,C,3.0
20B85A0337,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,16,O,1.0
20B85A0337,R1932035,HEAT TRANSFER LAB,16,A,1.5
20B85A0337,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0337,R193203C,UNCONVENTIONAL MACHINING PROCESSES,24,B,3.0
20B85A0337,R193203H,AUTOMOBILE ENGINEERING,21,C,3.0
20B85A0338,R1932031,OPERATIONS RESEARCH,20,S,3.0
20B85A0338,R1932032,HEAT TRANSFER,17,C,3.0
20B85A0338,R1932033,CAD/CAM,18,A,3.0
20B85A0338,R1932034,SIMULATION OF MECHANICAL SYSTEMS LAB,17,O,1.0
20B85A0338,R1932035,HEAT TRANSFER LAB,17,S,1.5
20B85A0338,R1932036,CAD /CAM LAB,19,O,1.5
20B85A0338,R193203C,UNCONVENTIONAL MACHINING PROCESSES,22,B,3.0
20B85A0338,R193203H,AUTOMOBILE ENGINEERING,21,A,3.0
20B85A0339,R1932031,OPERATIONS RESEARCH,17,C,3.0
